Gene	Pt9_On	Pt9_Pre	Pt84_On	Pt84_Pre	Pt5_On	Pt5_Pre	Pt10_On	Pt10_Pre	Pt8_On	Pt8_Pre	Pt77_On	Pt77_Pre	Pt66_Pre	Pt28_On	Pt28_Pre	Pt30_On	Pt30_Pre	Pt29_Pre	Pt13_On	Pt27_On	Pt27_Pre	Pt4_On	Pt4_Pre	Pt59_Pre	Pt72_Pre	Pt11_On	Pt11_Pre	Pt89_On	Pt89_Pre	Pt31_On	Pt31_Pre	Pt87_On	Pt94_On	Pt94_Pre	Pt18_On	Pt18_Pre	Pt44_On	Pt44_Pre	Pt3_On	Pt3_Pre
GDNF	0.610985302530607	-0.721052360017838	0.520892280066003	-0.144133966926052	1.52096394356247	1.21563021229918	-0.251578760728377	0.847212137720247	2.97316702382203	1.00439602087559	-0.554204689538503	-0.0288907508884753	0.720170393042031	0.0894215142171492	-1.37905668383895	0.435586797232134	-0.89963998184732	0.150183528263498	-0.664080724367838	-0.968541276007165	-0.198509713182509	-0.405217818902727	0.355313257171905	-0.455213456411517	0.287866764911113	-1.59107509465591	-1.04898340137093	-0.777272691100283	-0.503745548020654	0.0281997858420714	1.84152277701794	-0.358967136773446	-0.0901594243502565	2.3579153313851	-1.24359345716008	-0.608513948236098	-0.304960439113595	-1.1406565114353	-0.837187337570291	0.215808102485022
GEM	-0.125948080614652	-0.738933690315282	-0.738933690315282	-0.738933690315282	0.277808695967934	-0.738933690315282	-0.738933690315282	-0.738933690315282	-0.738933690315282	-0.738933690315282	0.52669523751753	-0.738933690315282	0.349845975607815	-0.738933690315282	-0.738933690315282	0.0658561460536741	0.435583384021024	-0.738933690315282	-0.738933690315282	0.130753964318475	-0.738933690315282	-0.738933690315282	-0.738933690315282	0.200845315936359	-0.738933690315282	1.93721526933815	1.59483739982084	1.268720938531	2.48875640359109	0.73953733900228	1.04310896069459	-0.738933690315282	0.00046732271888273	-0.0605091168466785	0.622920497502734	-0.738933690315282	0.87522625892322	-0.738933690315282	3.1458855845367	-0.738933690315282
B4GALT1	-0.899963831886251	-0.305088202411437	-0.664326902242497	-1.14105983309288	-0.777556192343712	-0.968887845223833	0.02818187717698	-0.090216360205854	-0.455390763408753	-0.837490594777942	1.00469999841077	-1.04935649518291	-0.503938857753813	-0.0289274843095739	-0.25168892221113	2.35866561179692	-0.40537864058153	0.521036829428485	-0.60874180379216	0.435703218379461	0.355403209312423	0.287934477573198	-0.554414637423654	1.21600384116962	0.215852054874109	0.611159558728284	0.089423792507112	-1.24403072074565	-1.48503863227138	0.847464286206024	-0.198602375935547	1.84210278465958	-0.144208700084894	0.720380651400595	2.97412017433555	1.52143825169293	0.150205841924547	-0.359112707977194	-0.721317323442639	-1.48503863227138
GHRH	-0.0955937659174989	-0.366668316966114	-0.150023472434825	-0.674354908360384	-0.204857765958358	1.00819199691546	-1.25875463578078	-1.25875463578078	0.353635558864424	0.434586040667015	0.0237635600912253	-1.25875463578078	-0.463726275797659	0.146775983782628	-0.258374341462807	0.285620294553053	-0.788501415868329	0.721569512140186	-0.51266763549974	-0.0338084175646597	-1.25875463578078	-0.981382956788225	0.0855015674723812	-0.563552295801881	0.520610899301918	1.52911610458397	2.37312545111031	1.22120751306301	2.99356552258666	-1.25875463578078	-0.731806982250346	-0.848921318804466	0.84968259190504	0.61146367058981	-0.413309028204895	-0.911900622324383	0.212953965933864	-0.618319541081127	1.85237819063159	-0.312206184202919
GHRHR	1.52096394356247	0.847212137720247	-0.0288907508884753	0.355313257171905	-0.144133966926052	1.84152277701794	0.150183528263498	0.520892280066003	-1.59107509465591	-0.837187337570291	2.3579153313851	-0.198509713182509	2.97316702382203	0.0281997858420714	0.720170393042031	-0.405217818902727	0.0894215142171492	-0.304960439113595	-1.1406565114353	1.21563021229918	0.215808102485022	-0.0901594243502565	0.287866764911113	-0.554204689538503	0.435586797232134	-1.37905668383895	-0.968541276007165	-0.608513948236098	0.610985302530607	-0.358967136773446	-0.721052360017838	-0.503745548020654	-0.777272691100283	-1.04898340137093	1.00439602087559	-1.24359345716008	-0.251578760728377	-0.455213456411517	-0.664080724367838	-0.89963998184732
GIF	-0.608513948236098	-0.664080724367838	0.610985302530607	1.52096394356247	-0.358967136773446	-0.0901594243502565	0.215808102485022	0.520892280066003	1.00439602087559	0.287866764911113	-1.04898340137093	-0.721052360017838	1.21563021229918	2.3579153313851	2.97316702382203	-0.554204689538503	0.0281997858420714	0.0894215142171492	-0.304960439113595	-0.198509713182509	0.150183528263498	-0.837187337570291	-0.455213456411517	-0.0288907508884753	0.355313257171905	-0.144133966926052	-0.405217818902727	-1.1406565114353	-1.59107509465591	-0.777272691100283	-0.503745548020654	-1.24359345716008	0.435586797232134	1.84152277701794	-0.968541276007165	-0.89963998184732	-1.37905668383895	-0.251578760728377	0.720170393042031	0.847212137720247
GJA1	0.720170393042031	0.847212137720247	-0.554204689538503	-1.04898340137093	0.520892280066003	-0.144133966926052	-0.968541276007165	-0.837187337570291	0.150183528263498	0.355313257171905	-0.777272691100283	-0.89963998184732	-0.721052360017838	-1.24359345716008	-1.1406565114353	-0.251578760728377	-0.608513948236098	-1.37905668383895	0.215808102485022	2.3579153313851	2.97316702382203	0.0894215142171492	1.52096394356247	-0.358967136773446	-0.304960439113595	1.00439602087559	1.84152277701794	0.610985302530607	0.287866764911113	-0.455213456411517	-0.0288907508884753	0.435586797232134	-0.664080724367838	-0.198509713182509	-0.503745548020654	-1.59107509465591	-0.0901594243502565	1.21563021229918	0.0281997858420714	-0.405217818902727
GJA5	0.202997776392021	-0.339316232084333	-0.893562657636383	0.278037681732265	-0.893562657636383	0.728226767138363	-0.0518248663797281	-0.443721504618415	-0.893562657636383	-0.893562657636383	0.431869252691508	-0.893562657636383	0.00762764533568285	-0.893562657636383	-0.893562657636383	1.24418496959716	0.134658153204759	1.02421150359913	1.56215110329666	-0.893562657636383	-0.893562657636383	-0.893562657636383	-0.283726023245266	0.0713822661870494	0.860524539175013	-0.893562657636383	0.614524422677737	-0.171835975820388	-0.395557318772435	-0.228461379547176	-0.893562657636383	1.89597223886312	2.43372921482509	0.348274600159283	-0.893562657636383	-0.893562657636383	-0.893562657636383	0.520704031763672	3.07443537292574	-0.115628374550729
GPC3	-0.455213456411517	-0.358967136773446	-1.04898340137093	-1.1406565114353	1.52096394356247	0.355313257171905	2.3579153313851	2.97316702382203	-0.554204689538503	0.0894215142171492	-0.968541276007165	0.0281997858420714	0.847212137720247	-0.503745548020654	1.84152277701794	-1.37905668383895	-0.144133966926052	1.21563021229918	-0.0288907508884753	-0.608513948236098	-0.304960439113595	-0.777272691100283	0.150183528263498	-0.0901594243502565	0.520892280066003	-0.251578760728377	-0.405217818902727	0.215808102485022	-0.198509713182509	0.287866764911113	0.610985302530607	-0.89963998184732	-1.59107509465591	-1.24359345716008	-0.837187337570291	0.435586797232134	-0.721052360017838	1.00439602087559	-0.664080724367838	0.720170393042031
GLB1	-0.664080724367838	-0.455213456411517	-1.59107509465591	-1.37905668383895	0.0281997858420714	-0.0288907508884753	-0.837187337570291	-1.24359345716008	1.00439602087559	0.610985302530607	-0.554204689538503	0.520892280066003	-1.1406565114353	-0.608513948236098	-1.04898340137093	0.435586797232134	-0.968541276007165	0.355313257171905	-0.721052360017838	0.720170393042031	0.847212137720247	-0.251578760728377	2.97316702382203	1.21563021229918	-0.777272691100283	-0.198509713182509	-0.144133966926052	0.287866764911113	-0.304960439113595	-0.358967136773446	-0.89963998184732	0.0894215142171492	1.84152277701794	1.52096394356247	-0.0901594243502565	0.215808102485022	-0.503745548020654	-0.405217818902727	0.150183528263498	2.3579153313851
GCLC	-1.1406565114353	-0.837187337570291	0.355313257171905	0.287866764911113	-0.0901594243502565	-1.59107509465591	0.0894215142171492	0.215808102485022	-1.24359345716008	-0.455213456411517	-0.89963998184732	0.610985302530607	-0.251578760728377	-0.554204689538503	0.435586797232134	-0.608513948236098	-1.37905668383895	-0.405217818902727	0.0281997858420714	-0.968541276007165	-0.503745548020654	-0.721052360017838	0.720170393042031	-0.777272691100283	2.97316702382203	1.00439602087559	2.3579153313851	-0.144133966926052	-0.664080724367838	0.150183528263498	1.52096394356247	-0.358967136773446	0.520892280066003	1.21563021229918	-1.04898340137093	-0.0288907508884753	1.84152277701794	-0.198509713182509	-0.304960439113595	0.847212137720247
GLDC	-1.37905668383895	-1.1406565114353	0.150183528263498	-0.0288907508884753	-0.304960439113595	-0.89963998184732	0.355313257171905	-0.144133966926052	0.610985302530607	-0.405217818902727	-0.968541276007165	-0.358967136773446	0.847212137720247	2.3579153313851	2.97316702382203	0.215808102485022	1.84152277701794	-0.503745548020654	-0.455213456411517	-1.04898340137093	-1.24359345716008	0.520892280066003	0.0894215142171492	-0.777272691100283	0.287866764911113	-0.554204689538503	-0.198509713182509	-0.0901594243502565	-0.608513948236098	1.00439602087559	1.21563021229918	0.0281997858420714	0.435586797232134	0.720170393042031	-0.721052360017838	-0.251578760728377	-1.59107509465591	-0.837187337570291	-0.664080724367838	1.52096394356247
GLI2	1.52143825169293	2.35866561179692	-0.090216360205854	0.02818187717698	-0.305088202411437	1.84210278465958	-0.899963831886251	0.089423792507112	1.00469999841077	1.21600384116962	-0.359112707977194	2.97412017433555	0.847464286206024	-0.40537864058153	-0.455390763408753	-0.503938857753813	-0.968887845223833	-0.837490594777942	0.355403209312423	-1.04935649518291	-1.48503863227138	-0.144208700084894	-1.14105983309288	0.720380651400595	0.150205841924547	-0.198602375935547	-0.25168892221113	0.611159558728284	0.435703218379461	-1.24403072074565	-1.48503863227138	-0.777556192343712	0.287934477573198	-0.60874180379216	-0.0289274843095739	-0.664326902242497	-0.554414637423654	0.215852054874109	-0.721317323442639	0.521036829428485
GMDS	-0.554204689538503	-0.503745548020654	-1.1406565114353	-1.59107509465591	0.0281997858420714	0.520892280066003	-0.455213456411517	-1.24359345716008	0.355313257171905	0.435586797232134	0.150183528263498	-0.144133966926052	-0.968541276007165	-0.777272691100283	-1.37905668383895	1.00439602087559	-0.837187337570291	-0.405217818902727	-0.0901594243502565	2.97316702382203	2.3579153313851	-0.251578760728377	-0.664080724367838	0.287866764911113	0.215808102485022	1.52096394356247	0.610985302530607	-0.198509713182509	-0.89963998184732	0.847212137720247	-1.04898340137093	0.720170393042031	-0.608513948236098	-0.0288907508884753	-0.358967136773446	0.0894215142171492	-0.304960439113595	-0.721052360017838	1.84152277701794	1.21563021229918
GMFB	-0.458745186486665	0.214651230485619	-0.842070937409332	-0.668351670808672	0.720798543957241	0.087817338840031	0.435207758971716	-0.0309136532565827	-0.201132925566089	-0.612588234517075	-0.0923991668511908	0.520815152246654	0.848289910721819	-1.0546165830764	-0.904744612090894	-0.558086766225175	-0.362158234947245	-1.38585805036659	0.286964920628957	-0.973889759511033	-0.781944242935593	0.354650117361614	-0.146564734404681	-0.408572606013948	1.00603009405759	2.98176890847544	1.21801187878683	1.5244262374426	1.84611958248609	-1.38585805036659	-0.50744904132481	0.148794399866381	-1.38585805036659	-0.254389793390553	-0.307960398507452	-0.725524938652478	0.611227029059723	0.0263789364786782	2.36433973689343	-1.14661413968481
GNAL	1.00439602087559	-0.0901594243502565	1.84152277701794	1.52096394356247	-0.198509713182509	-0.358967136773446	-0.777272691100283	-0.89963998184732	0.0894215142171492	0.0281997858420714	-0.837187337570291	0.150183528263498	2.3579153313851	2.97316702382203	0.435586797232134	-0.144133966926052	-0.503745548020654	-0.455213456411517	-1.59107509465591	0.287866764911113	-0.304960439113595	-1.04898340137093	0.847212137720247	-0.554204689538503	0.355313257171905	-0.664080724367838	-0.405217818902727	0.215808102485022	0.520892280066003	-1.37905668383895	-1.24359345716008	-0.721052360017838	1.21563021229918	0.610985302530607	-1.1406565114353	-0.251578760728377	-0.608513948236098	0.720170393042031	-0.0288907508884753	-0.968541276007165
GNAS	0.0281997858420714	-0.144133966926052	-0.608513948236098	0.435586797232134	0.520892280066003	2.3579153313851	0.215808102485022	0.0894215142171492	1.84152277701794	2.97316702382203	0.847212137720247	-0.503745548020654	-0.777272691100283	0.610985302530607	-0.0901594243502565	0.355313257171905	0.287866764911113	-0.0288907508884753	-0.358967136773446	0.720170393042031	-0.304960439113595	0.150183528263498	1.00439602087559	1.52096394356247	-0.89963998184732	-0.664080724367838	-0.251578760728377	-0.721052360017838	-0.837187337570291	-1.04898340137093	-1.37905668383895	-0.968541276007165	-0.405217818902727	-0.554204689538503	1.21563021229918	-0.455213456411517	-1.59107509465591	-1.1406565114353	-1.24359345716008	-0.198509713182509
GNG4	-0.721052360017838	-0.554204689538503	1.84152277701794	1.52096394356247	2.3579153313851	2.97316702382203	0.287866764911113	0.610985302530607	0.520892280066003	0.0894215142171492	-1.24359345716008	-1.1406565114353	0.150183528263498	-0.405217818902727	-0.251578760728377	0.215808102485022	0.435586797232134	-0.304960439113595	-0.144133966926052	-1.04898340137093	-1.37905668383895	-0.358967136773446	-0.0901594243502565	1.00439602087559	-0.0288907508884753	-0.968541276007165	-0.837187337570291	-0.664080724367838	-0.777272691100283	0.0281997858420714	-0.89963998184732	-0.503745548020654	0.720170393042031	1.21563021229918	-1.59107509465591	-0.455213456411517	-0.198509713182509	-0.608513948236098	0.355313257171905	0.847212137720247
GNRH2	0.720170393042031	-0.0901594243502565	1.84152277701794	2.3579153313851	1.00439602087559	2.97316702382203	-0.968541276007165	-0.777272691100283	1.52096394356247	0.520892280066003	0.610985302530607	-0.608513948236098	1.21563021229918	-1.1406565114353	-0.455213456411517	0.0894215142171492	-1.59107509465591	-0.405217818902727	-0.251578760728377	0.215808102485022	-0.144133966926052	-1.24359345716008	-0.503745548020654	0.355313257171905	0.150183528263498	-0.664080724367838	-0.721052360017838	0.287866764911113	0.847212137720247	-0.837187337570291	-0.89963998184732	-0.554204689538503	-0.198509713182509	-0.304960439113595	0.435586797232134	0.0281997858420714	-1.37905668383895	-0.0288907508884753	-0.358967136773446	-1.04898340137093
GOT2	0.0117719221747937	-0.110251744541353	-0.980252226216133	-0.980252226216133	-0.980252226216133	-0.165897364208155	-0.588664068250883	-0.276668699096378	-0.980252226216133	-0.486608020231643	0.205188680076585	-0.435064494394316	1.88123624154985	-0.536642688103519	-0.980252226216133	0.279478312405194	0.349012979622308	-0.980252226216133	-0.980252226216133	2.4136165510028	3.047916723693	0.137532338333647	-0.980252226216133	-0.980252226216133	1.01819164937409	1.55075275663199	1.23596575019348	0.519718406534022	0.856141279655246	-0.331703099219881	-0.387381869507185	0.431771826040071	-0.980252226216133	-0.980252226216133	0.612600751125603	0.725166263123265	-0.221956609009281	-0.980252226216133	-0.0470861642836585	0.0748891039039362
GPR18	0.215808102485022	-0.503745548020654	1.84152277701794	1.52096394356247	-0.304960439113595	0.355313257171905	0.0281997858420714	0.720170393042031	2.97316702382203	0.0894215142171492	0.520892280066003	2.3579153313851	-0.251578760728377	-0.0288907508884753	-1.1406565114353	-0.405217818902727	-0.608513948236098	-0.144133966926052	-0.721052360017838	0.610985302530607	-0.198509713182509	-1.24359345716008	-0.89963998184732	0.847212137720247	-0.455213456411517	-0.968541276007165	-1.04898340137093	0.435586797232134	0.287866764911113	-1.37905668383895	-1.59107509465591	-0.664080724367838	1.21563021229918	1.00439602087559	-0.777272691100283	-0.358967136773446	-0.0901594243502565	-0.554204689538503	0.150183528263498	-0.837187337570291
GPR35	-0.144133966926052	-0.837187337570291	1.00439602087559	1.52096394356247	1.21563021229918	2.97316702382203	-0.0288907508884753	0.610985302530607	1.84152277701794	0.520892280066003	0.287866764911113	0.215808102485022	0.355313257171905	-1.1406565114353	-1.59107509465591	-0.554204689538503	0.720170393042031	2.3579153313851	-0.251578760728377	0.435586797232134	-0.358967136773446	-0.721052360017838	0.0281997858420714	-0.777272691100283	0.150183528263498	-1.24359345716008	-1.04898340137093	-0.0901594243502565	0.0894215142171492	-0.968541276007165	-1.37905668383895	-0.405217818902727	-0.503745548020654	-0.304960439113595	0.847212137720247	-0.455213456411517	-0.89963998184732	-0.198509713182509	-0.664080724367838	-0.608513948236098
GPR37	1.21801187878683	0.286964920628957	-1.38585805036659	-1.38585805036659	-0.973889759511033	-0.668351670808672	-0.254389793390553	-0.725524938652478	-0.201132925566089	-0.0309136532565827	-0.612588234517075	-1.14661413968481	-0.362158234947245	-0.0923991668511908	-0.842070937409332	1.5244262374426	-0.904744612090894	-0.558086766225175	-0.408572606013948	-0.307960398507452	0.354650117361614	-0.146564734404681	-1.38585805036659	0.148794399866381	1.00603009405759	0.611227029059723	0.435207758971716	2.36433973689343	1.84611958248609	-1.0546165830764	-0.781944242935593	0.720798543957241	0.848289910721819	0.520815152246654	0.214651230485619	0.087817338840031	-0.50744904132481	2.98176890847544	0.0263789364786782	-0.458745186486665
GRIA2	0.355845607547444	0.755023081318997	-0.639226272989883	0.131420321782311	-0.639226272989883	1.0659844328879	-0.639226272989883	-0.639226272989883	0.282054751487556	-0.639226272989883	0.443670089465616	-0.639226272989883	-0.639226272989883	-0.639226272989883	0.536999844563533	-0.639226272989883	-0.639226272989883	0.635567479882212	-0.639226272989883	0.203217880825823	-0.639226272989883	-0.639226272989883	-0.639226272989883	-0.639226272989883	-0.639226272989883	1.63114339001727	2.54682272807893	1.29708839829495	3.21994815766643	-0.639226272989883	-0.639226272989883	-0.639226272989883	0.894015025613138	-0.639226272989883	-0.639226272989883	-0.639226272989883	-0.639226272989883	-0.639226272989883	1.98185563531499	-0.639226272989883
GRIN2A	1.85237819063159	2.37312545111031	0.285620294553053	0.520610899301918	-0.674354908360384	-0.204857765958358	-0.731806982250346	-0.981382956788225	-1.25875463578078	-0.788501415868329	0.146775983782628	-0.258374341462807	2.99356552258666	1.00819199691546	-0.0338084175646597	-0.150023472434825	0.212953965933864	1.52911610458397	-1.25875463578078	-1.25875463578078	-1.25875463578078	-0.413309028204895	-0.51266763549974	0.721569512140186	1.22120751306301	-0.563552295801881	-0.848921318804466	0.434586040667015	0.353635558864424	0.0855015674723812	0.0237635600912253	-0.911900622324383	-0.618319541081127	-1.25875463578078	-0.0955937659174989	-0.366668316966114	-0.312206184202919	-0.463726275797659	0.61146367058981	0.84968259190504
SLC25A4	0.201432649946382	0.734825473582467	-0.12214602779216	-0.789352459891099	-0.789352459891099	0.869179599936227	-0.789352459891099	-0.789352459891099	-0.789352459891099	0.0677713900780404	0.277638928921846	0.43386156218078	-0.789352459891099	-0.789352459891099	-0.789352459891099	-0.789352459891099	0.00302580703732506	0.348967566341592	-0.789352459891099	-0.179227285070881	0.132030798144024	-0.789352459891099	-0.789352459891099	-0.23673283886837	-0.789352459891099	1.92072165491555	2.46683719098063	1.25880340956165	3.11750208726657	-0.789352459891099	-0.789352459891099	-0.789352459891099	1.03541081276881	-0.789352459891099	-0.789352459891099	-0.0573507975577085	0.524077133828982	0.619355810569928	1.58171181115925	-0.789352459891099
GSR	-0.424484467989235	-0.424484467989235	-0.424484467989235	-0.424484467989235	-0.424484467989235	-0.424484467989235	-0.424484467989235	-0.424484467989235	-0.424484467989235	1.0103467677629	-0.424484467989235	-0.424484467989235	-0.424484467989235	-0.424484467989235	-0.424484467989235	-0.424484467989235	-0.424484467989235	-0.424484467989235	-0.424484467989235	-0.424484467989235	-0.424484467989235	-0.424484467989235	-0.424484467989235	-0.424484467989235	-0.424484467989235	2.19314603605896	2.80742965258591	1.81181977978479	3.5393128517301	-0.424484467989235	-0.424484467989235	-0.424484467989235	-0.424484467989235	-0.424484467989235	1.44860480485561	-0.424484467989235	1.19732755086645	-0.424484467989235	-0.424484467989235	-0.424484467989235
GSS	-0.89963998184732	-1.04898340137093	-0.358967136773446	0.215808102485022	0.435586797232134	0.847212137720247	-0.608513948236098	-1.37905668383895	-0.837187337570291	-0.455213456411517	-0.554204689538503	0.0281997858420714	-0.198509713182509	-0.968541276007165	-1.24359345716008	-0.503745548020654	-0.251578760728377	-0.664080724367838	2.3579153313851	2.97316702382203	1.52096394356247	-0.777272691100283	-0.405217818902727	1.00439602087559	-0.0288907508884753	0.287866764911113	0.355313257171905	1.21563021229918	1.84152277701794	-0.304960439113595	-0.0901594243502565	-1.1406565114353	0.720170393042031	0.610985302530607	-0.144133966926052	-1.59107509465591	0.150183528263498	-0.721052360017838	0.0894215142171492	0.520892280066003
GSTA3	0.520815152246654	0.720798543957241	2.36433973689343	2.98176890847544	-0.904744612090894	-1.38585805036659	-1.0546165830764	-0.781944242935593	-0.50744904132481	1.21801187878683	0.611227029059723	0.214651230485619	0.286964920628957	-0.254389793390553	-0.0309136532565827	1.5244262374426	0.848289910721819	-0.668351670808672	-0.0923991668511908	-1.14661413968481	-1.38585805036659	-0.307960398507452	-0.725524938652478	1.00603009405759	-1.38585805036659	0.087817338840031	-0.146564734404681	0.435207758971716	0.0263789364786782	-0.973889759511033	-0.558086766225175	-0.612588234517075	-0.408572606013948	-0.458745186486665	0.148794399866381	-0.201132925566089	1.84611958248609	-0.842070937409332	-0.362158234947245	0.354650117361614
GSTM1	1.01490169862461	1.87188117956305	0.350425732657176	-0.0428897945149902	0.612161121132459	0.432602985013698	-0.325506562384455	0.519931514252275	-0.160866039733421	0.207612169269564	-0.636258938623891	-1.0459191825579	-0.27085892067605	1.54372019236581	0.723935570469001	-1.0459191825579	3.03036272625517	-0.428141577525853	-1.0459191825579	-1.0459191825579	-1.0459191825579	-1.0459191825579	-0.580661718743724	-1.0459191825579	-1.0459191825579	-0.380794045896533	0.140431287592423	0.0782282832371782	-0.69314349836039	1.23114537545658	2.40052014606958	-0.216531323945858	-1.0459191825579	0.0155546622830452	-0.479322877331523	-0.529005922785373	-1.0459191825579	0.853990150152437	-0.10561147387335	0.28137972558039
GTF2I	-0.0288907508884753	0.720170393042031	-1.24359345716008	-0.968541276007165	-0.358967136773446	-0.144133966926052	-0.0901594243502565	-1.37905668383895	-0.503745548020654	0.355313257171905	-0.89963998184732	-1.1406565114353	-0.664080724367838	-0.608513948236098	-0.251578760728377	1.52096394356247	-0.405217818902727	0.0894215142171492	0.215808102485022	1.84152277701794	2.3579153313851	0.150183528263498	-0.554204689538503	2.97316702382203	0.0281997858420714	-0.304960439113595	-0.198509713182509	1.21563021229918	0.435586797232134	-0.837187337570291	-1.59107509465591	0.847212137720247	-0.777272691100283	-1.04898340137093	-0.721052360017838	-0.455213456411517	1.00439602087559	0.520892280066003	0.287866764911113	0.610985302530607
GUK1	-1.04898340137093	-0.837187337570291	-0.721052360017838	-0.777272691100283	2.97316702382203	2.3579153313851	-0.608513948236098	-1.37905668383895	-0.503745548020654	-0.664080724367838	0.435586797232134	-0.304960439113595	0.215808102485022	-0.968541276007165	-1.59107509465591	1.52096394356247	-1.1406565114353	0.355313257171905	-0.89963998184732	-0.358967136773446	-0.144133966926052	-0.0901594243502565	-0.405217818902727	-0.554204689538503	-0.198509713182509	0.610985302530607	0.720170393042031	0.0281997858420714	0.150183528263498	1.21563021229918	1.00439602087559	1.84152277701794	-0.0288907508884753	-0.455213456411517	0.847212137720247	0.520892280066003	0.287866764911113	0.0894215142171492	-0.251578760728377	-1.24359345716008
GUCY2D	0.614524422677737	0.860524539175013	-0.893562657636383	-0.893562657636383	-0.893562657636383	-0.893562657636383	-0.339316232084333	-0.893562657636383	-0.228461379547176	-0.443721504618415	0.520704031763672	0.728226767138363	-0.893562657636383	-0.893562657636383	-0.893562657636383	-0.893562657636383	-0.893562657636383	1.24418496959716	0.202997776392021	-0.283726023245266	0.0713822661870494	-0.893562657636383	0.00762764533568285	-0.893562657636383	-0.893562657636383	2.43372921482509	1.89597223886312	1.02421150359913	1.56215110329666	-0.395557318772435	-0.893562657636383	-0.115628374550729	0.431869252691508	-0.0518248663797281	0.278037681732265	0.134658153204759	-0.893562657636383	-0.171835975820388	3.07443537292574	0.348274600159283
HIST1H1E	2.97316702382203	1.52096394356247	1.84152277701794	2.3579153313851	0.610985302530607	1.00439602087559	-1.24359345716008	-1.37905668383895	-1.1406565114353	-0.455213456411517	0.0281997858420714	-0.777272691100283	0.150183528263498	0.435586797232134	0.720170393042031	-0.405217818902727	0.847212137720247	-0.358967136773446	-1.04898340137093	-0.89963998184732	-0.837187337570291	-0.0901594243502565	1.21563021229918	-0.251578760728377	0.355313257171905	-0.304960439113595	0.215808102485022	-0.608513948236098	0.287866764911113	-0.721052360017838	-0.968541276007165	-1.59107509465591	-0.0288907508884753	0.0894215142171492	-0.144133966926052	-0.554204689538503	-0.198509713182509	-0.664080724367838	0.520892280066003	-0.503745548020654
HIST1H2BD	-0.251578760728377	-0.0901594243502565	2.3579153313851	2.97316702382203	0.0894215142171492	1.00439602087559	-1.24359345716008	-0.608513948236098	0.610985302530607	0.215808102485022	1.52096394356247	-0.837187337570291	1.21563021229918	-1.59107509465591	0.847212137720247	0.0281997858420714	0.287866764911113	-0.405217818902727	-1.37905668383895	-0.968541276007165	-0.89963998184732	-0.455213456411517	-0.0288907508884753	-0.777272691100283	-0.144133966926052	0.720170393042031	0.150183528263498	0.355313257171905	0.435586797232134	-1.04898340137093	-0.198509713182509	-0.358967136773446	-0.503745548020654	-0.664080724367838	1.84152277701794	-0.554204689538503	0.520892280066003	-0.304960439113595	-0.721052360017838	-1.1406565114353
HAL	-0.588664068250883	0.612600751125603	-0.980252226216133	-0.980252226216133	-0.980252226216133	-0.110251744541353	-0.980252226216133	-0.980252226216133	0.205188680076585	0.431771826040071	1.55075275663199	3.047916723693	1.88123624154985	2.4136165510028	1.01819164937409	-0.276668699096378	0.725166263123265	-0.165897364208155	0.0117719221747937	-0.980252226216133	-0.980252226216133	-0.980252226216133	-0.486608020231643	-0.387381869507185	-0.980252226216133	0.279478312405194	-0.0470861642836585	-0.331703099219881	-0.221956609009281	-0.435064494394316	-0.980252226216133	0.137532338333647	0.856141279655246	0.0748891039039362	0.519718406534022	0.349012979622308	-0.980252226216133	1.23596575019348	-0.980252226216133	-0.536642688103519
HAS2	-0.89963998184732	-1.24359345716008	-0.837187337570291	-0.777272691100283	-1.37905668383895	-1.04898340137093	-0.358967136773446	-0.405217818902727	-1.1406565114353	-0.198509713182509	1.52096394356247	0.520892280066003	-0.968541276007165	-0.251578760728377	0.215808102485022	-0.0901594243502565	-0.503745548020654	0.0894215142171492	0.287866764911113	-0.721052360017838	-0.608513948236098	0.435586797232134	-1.59107509465591	-0.455213456411517	0.720170393042031	2.97316702382203	2.3579153313851	0.610985302530607	0.355313257171905	-0.144133966926052	1.00439602087559	-0.664080724367838	0.0281997858420714	-0.304960439113595	0.847212137720247	-0.0288907508884753	1.84152277701794	0.150183528263498	1.21563021229918	-0.554204689538503
HBQ1	-0.455213456411517	-0.608513948236098	-0.198509713182509	-0.304960439113595	-1.1406565114353	-0.144133966926052	-1.37905668383895	-1.59107509465591	0.435586797232134	-0.251578760728377	1.00439602087559	-0.968541276007165	-0.0288907508884753	-0.721052360017838	-0.777272691100283	0.215808102485022	-1.24359345716008	-0.0901594243502565	1.21563021229918	2.3579153313851	1.84152277701794	-0.405217818902727	-1.04898340137093	0.0894215142171492	0.847212137720247	0.150183528263498	-0.358967136773446	0.287866764911113	1.52096394356247	-0.554204689538503	-0.89963998184732	-0.503745548020654	2.97316702382203	0.355313257171905	0.520892280066003	-0.837187337570291	0.610985302530607	-0.664080724367838	0.720170393042031	0.0281997858420714
